agency,board,month,requests,slaBreachRate,repeatComplaintRate,escalationRate,openComplaintLoad,avgResolutionDays,nextBreachRate,failed,score,probability
DSNY,6,2025-03,205,0.014634146341463415,0.53535353535353536,0.082926829268292687,14,2.0360365853658537,0.13197969543147209,0,4.895846735269461,0
DSNY,6,2025-04,197,0.13197969543147209,0.51832460732984298,0.071065989847715741,10,2.5348196517412935,0.075376884422110546,0,14.215389068489843,0.078378378378378383
DSNY,6,2025-05,199,0.075376884422110546,0.56315789473684208,0.040201005025125629,15,2.2484344573310424,0.090476190476190474,0,9.7418623191244826,0.017391304347826087
DSNY,6,2025-06,210,0.090476190476190474,0.54973821989528793,0.12380952380952381,26,2.130791689931137,0.043956043956043959,0,11.389498251045953,0.017391304347826087
DSNY,6,2025-07,182,0.043956043956043959,0.48863636363636365,0.038461538461538464,29,1.782133638526795,0,0,6.8844195944989686,0
DSNY,6,2025-08,189,0,0.53804347826086951,0.10052910052910052,26,1.6801450978973766,0.096153846153846159,0,3.869177331258308,0
DSNY,6,2025-09,208,0.096153846153846159,0.59803921568627449,0.096153846153846159,43,2.192264640294745,0.061855670103092786,0,12.142047376791581,0.027397260273972601
DSNY,6,2025-10,194,0.061855670103092786,0.62631578947368416,0.10824742268041238,48,2.6569464653145207,0.080645161290322578,0,9.7638421796716681,0.017391304347826087
DSNY,6,2025-11,124,0.080645161290322578,0.68852459016393441,0.088709677419354843,23,2.5903525820283373,0.0074074074074074077,0,11.199092289684412,0.017391304347826087
DSNY,7,2022-01,57,0.42105263157894735,0.052631578947368418,0,8,5.4323436318972034,0.17777777777777778,0,35.326470611477042,0.3271604938271605
DSNY,7,2022-02,45,0.17777777777777778,0.1111111111111111,0.044444444444444446,1,4.7903757122507127,0.17692307692307693,0,16.151897238540631,0.078378378378378383
DSNY,7,2022-03,130,0.17692307692307693,0.15625,0,11,3.4162880979938275,0.30434782608695654,0,15.865768601884936,0.078378378378378383
DSNY,7,2022-04,115,0.30434782608695654,0.22608695652173913,0,7,4.2248117997198884,0.26811594202898553,0,26.559075674834045,0.1702127659574468
DSNY,7,2022-05,138,0.26811594202898553,0.2608695652173913,0.007246376811594203,37,2.6572734482167353,0.5,1,23.815680796905323,0.11846689895470383
DSNY,7,2022-06,162,0.5,0.20370370370370369,0.0061728395061728392,61,10.397143971417069,0.65263157894736845,1,44.173974803155502,0.57692307692307687
DSNY,7,2022-07,190,0.65263157894736845,0.21578947368421053,0,63,11.901690492021277,0.44385026737967914,1,56.793725292227549,0.92105263157894735
DSNY,7,2022-08,187,0.44385026737967914,0.37634408602150538,0.032085561497326207,37,8.2859002238741084,0.39156626506024095,1,39.916990751130967,0.35869565217391303
DSNY,7,2022-09,166,0.39156626506024095,0.29518072289156627,0.024096385542168676,40,5.4980990115882751,0.20895522388059701,0,34.656166626224163,0.3271604938271605
DSNY,7,2022-10,134,0.20895522388059701,0.40151515151515149,0.029850746268656716,12,4.5375132173068131,0.45370370370370372,1,20.081665210937903,0.11846689895470383
DSNY,7,2022-11,108,0.45370370370370372,0.3611111111111111,0,36,8.9153123622134043,0.49019607843137253,1,40.608011395869731,0.45238095238095238
DSNY,7,2022-12,102,0.49019607843137253,0.38235294117647056,0,26,11.343594060019841,0.5130434782608696,1,44.105988242318396,0.57692307692307687
DSNY,7,2023-01,115,0.5130434782608696,0.42608695652173911,0.034782608695652174,29,6.6555660962301593,0.33333333333333331,0,45.241276827382826,0.57692307692307687
DSNY,7,2023-02,87,0.33333333333333331,0.50574712643678166,0,5,5.5510698198198201,0.036363636363636362,0,30.570963272558881,0.19
DSNY,7,2023-03,110,0.036363636363636362,0.55045871559633031,0.027272727272727271,7,2.2695714377572016,0.21929824561403508,0,6.4127827019278758,0
DSNY,7,2023-04,114,0.21929824561403508,0.44247787610619471,0.026315789473684209,24,3.8464763507063764,0,0,21.058991177685922,0.11846689895470383
DSNY,7,2023-05,140,0,0.47445255474452552,0.042857142857142858,10,2.6138262836700337,0.014388489208633094,0,3.315458386232101,0
DSNY,7,2023-06,139,0.014388489208633094,0.44525547445255476,0.043165467625899283,9,1.9396073082010583,0.010067114093959731,0,4.1508410199796746,0
DSNY,7,2023-07,298,0.010067114093959731,0.41666666666666669,0.22483221476510068,33,1.4373233052852121,0.019607843137254902,0,4.705642129445061,0
DSNY,7,2023-08,306,0.019607843137254902,0.50167224080267558,0.26797385620915032,16,1.3485728772503154,0.044692737430167599,0,5.9080255952503808,0
DSNY,7,2023-09,179,0.044692737430167599,0.50289017341040465,0.05027932960893855,16,2.0097033416097663,0.024875621890547265,0,6.9899283658487334,0
DSNY,7,2023-10,201,0.024875621890547265,0.43216080402010049,0.03482587064676617,20,1.8754834672870841,0.047619047619047616,0,4.9841327204089891,0
DSNY,7,2023-11,147,0.047619047619047616,0.54545454545454541,0.034013605442176874,20,2.3613220427059711,0.083333333333333329,0,7.4817613382492016,0
DSNY,7,2023-12,144,0.083333333333333329,0.55944055944055948,0.083333333333333329,26,2.2024795356951157,0.068376068376068383,0,10.68127873945649,0.017391304347826087
DSNY,7,2024-01,117,0.068376068376068383,0.5855855855855856,0.15384615384615385,10,2.0879727965747699,0.028571428571428571,0,9.7708622338077245,0.017391304347826087
DSNY,7,2024-02,105,0.028571428571428571,0.48514851485148514,0.095238095238095233,13,1.216795116194626,0.0086206896551724137,0,5.6155568910249505,0
DSNY,7,2024-03,116,0.0086206896551724137,0.47368421052631576,0.086206896551724144,10,1.1177107648615001,0.0067567567567567571,0,3.8615696428095934,0
DSNY,7,2024-04,148,0.0067567567567567571,0.52083333333333337,0.060810810810810814,15,1.339063875938876,0.017045454545454544,0,3.927035165777109,0
DSNY,7,2024-05,176,0.017045454545454544,0.47398843930635837,0.10795454545454546,12,1.1933000982826401,0.016666666666666666,0,4.6850507688725029,0
DSNY,7,2024-06,180,0.016666666666666666,0.4632768361581921,0.050000000000000003,10,1.1262617648555149,0.07281553398058252,0,4.2742093491146074,0
DSNY,7,2024-07,206,0.07281553398058252,0.46938775510204084,0.067961165048543687,16,1.6085898726851853,0.0064516129032258064,0,9.0650784170279461,0
DSNY,7,2024-08,155,0.0064516129032258064,0.55555555555555558,0.051612903225806452,9,1.4111664094650205,0.094674556213017749,0,3.9837289074051072,0
DSNY,7,2024-09,169,0.094674556213017749,0.53293413173652693,0.10650887573964497,24,1.7142131132756133,0.13740458015267176,0,11.434359578343109,0.017391304347826087
DSNY,7,2024-10,131,0.13740458015267176,0.54761904761904767,0.053435114503816793,13,2.3171560380803338,0.125,0,14.687683645956517,0.078378378378378383
DSNY,7,2024-11,104,0.125,0.45192307692307693,0.04807692307692308,8,2.3128697332653756,0.044117647058823532,0,13.135948742614644,0.027397260273972601
DSNY,7,2024-12,136,0.044117647058823532,0.54477611940298509,0.066176470588235295,16,1.5323741319444444,0.032786885245901641,0,7.1191133363821582,0
DSNY,7,2025-01,122,0.032786885245901641,0.49180327868852458,0.065573770491803282,13,1.5638463888888889,0.07476635514018691,0,5.9204281605041258,0
DSNY,7,2025-02,107,0.07476635514018691,0.54716981132075471,0.10280373831775701,16,1.9201448985042735,0.056603773584905662,0,9.858498065774091,0.017391304347826087
DSNY,7,2025-03,159,0.056603773584905662,0.43670886075949367,0.037735849056603772,10,1.7611607744107745,0.049689440993788817,0,7.4262737093680995,0
DSNY,7,2025-04,161,0.049689440993788817,0.51898734177215189,0.049689440993788817,28,1.4426288526288527,0.065088757396449703,0,7.4594820332659433,0
DSNY,7,2025-05,169,0.065088757396449703,0.49397590361445781,0.053254437869822487,12,1.6838803178178179,0.066225165562913912,0,8.4718192005197217,0
DSNY,7,2025-06,151,0.066225165562913912,0.54109589041095896,0.072847682119205295,16,2.0475248803224995,0.11917098445595854,0,9.0254011382150541,0
DSNY,7,2025-07,193,0.11917098445595854,0.50261780104712039,0.025906735751295335,17,2.3447000988618827,0.043715846994535519,0,12.91537496655741,0.027397260273972601
DSNY,7,2025-08,183,0.043715846994535519,0.53296703296703296,0.032786885245901641,19,1.6816444776959278,0.011904761904761904,0,6.9283846814135206,0
DSNY,7,2025-09,168,0.011904761904761904,0.5535714285714286,0.047619047619047616,11,1.417892926662458,0.038095238095238099,0,4.4129235005783389,0
DSNY,7,2025-10,105,0.038095238095238099,0.63461538461538458,0.066666666666666666,21,1.6137619395711502,0.095238095238095233,0,7.1614387415709517,0
DSNY,7,2025-11,84,0.095238095238095233,0.53846153846153844,0.059523809523809521,13,2.3316881793478261,0.013698630136986301,0,11.302492507702144,0.017391304347826087
DSNY,8,2022-01,139,0.69064748201438853,0.086330935251798566,0.014388489208633094,25,6.7825781757634829,0.75,1,57.636604700307281,0.92105263157894735
DSNY,8,2022-02,108,0.75,0.16666666666666666,0.027777777777777776,50,11.291944026104417,0.41346153846153844,1,64.193177503371601,0.92307692307692313
DSNY,8,2022-03,104,0.41346153846153844,0.27884615384615385,0.028846153846153848,13,11.468023870501707,0.75510204081632648,1,37.485581505970167,0.35869565217391303
DSNY,8,2022-04,98,0.75510204081632648,0.28865979381443296,0.01020408163265306,24,9.1622605363984668,0.79090909090909089,1,64.340025915293438,0.92307692307692313
DSNY,8,2022-05,110,0.79090909090909089,0.27272727272727271,0.018181818181818181,53,10.265511116826703,0.87786259541984735,1,67.735516312618657,1
DSNY,8,2022-06,131,0.87786259541984735,0.20610687022900764,0.0076335877862595417,85,23.557267115600446,0.8294573643410853,1,77.199994343650062,1
DSNY,8,2022-07,129,0.8294573643410853,0.20930232558139536,0.015503875968992248,78,17.002057632080611,0.72839506172839508,1,72.35924304085124,1
DSNY,8,2022-08,162,0.72839506172839508,0.36024844720496896,0.037037037037037035,67,12.870420346285592,0.86875000000000002,1,64.035535307095955,0.92307692307692313
DSNY,8,2022-09,160,0.86875000000000002,0.29559748427672955,0.0625,55,19.785579511197245,0.59663865546218486,1,76.588123254536399,1
DSNY,8,2022-10,119,0.59663865546218486,0.48305084745762711,0.025210084033613446,44,15.062660968660968,0.76666666666666672,1,54.328071254443174,0.81818181818181823
DSNY,8,2022-11,90,0.76666666666666672,0.51136363636363635,0.011111111111111112,33,16.63830789328933,0.55223880597014929,1,68.25997193848572,1
DSNY,8,2022-12,67,0.55223880597014929,0.44776119402985076,0,9,12.558688186813187,0.71830985915492962,1,49.505465798203048,0.65714285714285714
DSNY,8,2023-01,71,0.71830985915492962,0.37142857142857144,0.028169014084507043,17,8.2263945840681956,0.49333333333333335,1,61.603047339276728,0.92105263157894735
DSNY,8,2023-02,75,0.49333333333333335,0.36486486486486486,0.026666666666666668,18,4.9227418043043043,0.19,0,42.788157055118837,0.46666666666666667
DSNY,8,2023-03,100,0.19,0.49494949494949497,0.13,6,4.2707330935846564,0.14423076923076922,0,19.405921628687555,0.078378378378378383
DSNY,8,2023-04,104,0.14423076923076922,0.4563106796116505,0.086538461538461536,5,3.0666407627865961,0.013888888888888888,0,15.036394929526898,0.078378378378378383
DSNY,8,2023-05,144,0.013888888888888888,0.35507246376811596,0.125,9,1.797600529100529,0.13793103448275862,0,4.03530325046823,0
DSNY,8,2023-06,116,0.13793103448275862,0.46086956521739131,0.068965517241379309,19,1.327779743186583,0.36805555555555558,1,14.201679087510632,0.078378378378378383
DSNY,8,2023-07,144,0.36805555555555558,0.51388888888888884,0.076388888888888895,37,4.4247525352733685,0.26400000000000001,0,33.842748362153259,0.2369419473853028
DSNY,8,2023-08,125,0.26400000000000001,0.45161290322580644,0.104,27,5.931338391632373,0.033057851239669422,0,25.597793367012116,0.11846689895470383
DSNY,8,2023-09,121,0.033057851239669422,0.46280991735537191,0.19834710743801653,4,3.1475965309927982,0.024793388429752067,0,6.7428049650789488,0
DSNY,8,2023-10,121,0.024793388429752067,0.5130434782608696,0.057851239669421489,8,1.428298512187401,0.27884615384615385,0,5.2631647863143245,0
DSNY,8,2023-11,104,0.27884615384615385,0.46000000000000002,0.067307692307692304,24,2.2591920507154879,0.089743589743589744,0,25.737210878413634,0.11846689895470383
DSNY,8,2023-12,78,0.089743589743589744,0.42307692307692307,0.076923076923076927,0,4.7390184731299927,0,0,10.80855423977559,0.017391304347826087
DSNY,8,2024-01,68,0,0.56716417910447758,0.14705882352941177,5,1.6310043724279835,0.043010752688172046,0,4.0127949400354757,0
DSNY,8,2024-02,93,0.043010752688172046,0.5494505494505495,0.26881720430107525,3,1.9734764863547758,0,0,8.034241882500293,0
DSNY,8,2024-03,87,0,0.55952380952380953,0.16091954022988506,1,1.2572930971702039,0.016260162601626018,0,3.9123974010940419,0
DSNY,8,2024-04,123,0.016260162601626018,0.6386554621848739,0.21951219512195122,5,1.1047105508870214,0.033783783783783786,0,5.9079426916636937,0
DSNY,8,2024-05,148,0.033783783783783786,0.5374149659863946,0.14189189189189189,5,1.5458939408158159,0.16666666666666666,0,6.5206315911758734,0
DSNY,8,2024-06,138,0.16666666666666666,0.57462686567164178,0.22463768115942029,22,1.8652564470462198,0.050000000000000003,0,18.007584449647215,0.078378378378378383
DSNY,8,2024-07,140,0.050000000000000003,0.52592592592592591,0.20000000000000001,11,2.8478134964434636,0.056250000000000001,0,8.4249041248114001,0
DSNY,8,2024-08,160,0.056250000000000001,0.64052287581699341,0.22500000000000001,16,1.5902576164874551,0.078431372549019607,0,9.3763530741920356,0.017391304347826087
DSNY,8,2024-09,153,0.078431372549019607,0.60526315789473684,0.16993464052287582,6,2.1758501618950237,0.12666666666666668,0,10.732589999496586,0.017391304347826087
DSNY,8,2024-10,150,0.12666666666666668,0.64827586206896548,0.19333333333333333,13,2.1746759259259258,0.058139534883720929,0,14.997492286802533,0.078378378378378383
DSNY,8,2024-11,86,0.058139534883720929,0.69512195121951215,0.26744186046511625,3,2.4016096402391978,0.20000000000000001,0,10.068025119168665,0.017391304347826087
DSNY,8,2024-12,95,0.20000000000000001,0.64210526315789473,0.094736842105263161,16,1.7655110941734418,0.066666666666666666,0,20.27466349154621,0.11846689895470383
DSNY,8,2025-01,90,0.066666666666666666,0.64444444444444449,0.22222222222222221,6,2.7703812499999998,0.045977011494252873,0,10.390412414683682,0.017391304347826087
DSNY,8,2025-02,87,0.045977011494252873,0.67441860465116277,0.14942528735632185,10,1.9317349955377063,0.22321428571428573,0,8.3637790449305207,0
DSNY,8,2025-03,112,0.22321428571428573,0.5267857142857143,0.16071428571428573,34,4.7432812499999999,0.23129251700680273,0,22.785637855037375,0.11846689895470383
DSNY,8,2025-04,147,0.23129251700680273,0.61870503597122306,0.24489795918367346,38,2.6284328056203057,0.18012422360248448,0,23.851012201829228,0.11846689895470383
DSNY,8,2025-05,161,0.18012422360248448,0.59999999999999998,0.14285714285714285,35,4.2261158395438123,0.13698630136986301,0,19.502626638365818,0.078378378378378383
DSNY,8,2025-06,146,0.13698630136986301,0.6428571428571429,0.16438356164383561,19,4.1099869970278924,0.3987730061349693,1,16.176002068419557,0.078378378378378383
DSNY,8,2025-07,163,0.3987730061349693,0.63190184049079756,0.11042944785276074,67,2.2703276972624797,0.23595505617977527,0,36.865583893309598,0.3271604938271605
DSNY,8,2025-08,178,0.23595505617977527,0.5536723163841808,0.15168539325842698,15,6.761985607890499,0.13333333333333333,0,24.173446118221417,0.11846689895470383
DSNY,8,2025-09,255,0.13333333333333333,0.65587044534412953,0.16470588235294117,33,2.2405534067823094,0.099236641221374045,0,15.653667577907713,0.078378378378378383
DSNY,8,2025-10,131,0.099236641221374045,0.67938931297709926,0.13740458015267176,9,2.5216792861409796,0.053333333333333337,0,12.719226820292668,0.027397260273972601
DSNY,8,2025-11,75,0.053333333333333337,0.65333333333333332,0.14666666666666667,14,15.15529861111111,0.041666666666666664,0,12.026065167525507,0.027397260273972601
DSNY,9,2022-01,60,0.78333333333333333,0.066666666666666666,0,13,10.253019109535067,0.59183673469387754,1,65.580638610946679,0.92307692307692313
DSNY,9,2022-02,49,0.59183673469387754,0.16326530612244897,0.020408163265306121,13,6.8677553382464103,0.43678160919540232,1,50.039441699648897,0.65714285714285714
DSNY,9,2022-03,87,0.43678160919540232,0.21176470588235294,0,19,6.1225960219478743,0.71212121212121215,1,37.661678124278517,0.35869565217391303
DSNY,9,2022-04,66,0.71212121212121215,0.25757575757575757,0,12,8.0885627536783353,0.91860465116279066,1,60.311928260696902,0.92105263157894735
DSNY,9,2022-05,86,0.91860465116279066,0.10588235294117647,0,39,9.4463543628374129,0.89473684210526316,1,76.682213025504481,1
DSNY,9,2022-06,95,0.89473684210526316,0.14736842105263157,0.042105263157894736,91,15.160545327304048,0.8848920863309353,1,77.104187262208242,1
DSNY,9,2022-07,139,0.8848920863309353,0.23741007194244604,0.014388489208633094,77,17.439144199346405,0.89130434782608692,1,77.022491718213928,1
DSNY,9,2022-08,92,0.89130434782608692,0.28260869565217389,0.010869565217391304,38,17.192213387051172,0.92035398230088494,1,77.271024791525321,1
DSNY,9,2022-09,113,0.92035398230088494,0.34862385321100919,0.0088495575221238937,19,16.478508698092032,0.79166666666666663,1,79.543224902125985,1
DSNY,9,2022-10,96,0.79166666666666663,0.33333333333333331,0,24,11.120749643874644,0.81318681318681318,1,67.904148479247183,1
DSNY,9,2022-11,91,0.81318681318681318,0.24175824175824176,0.02197802197802198,37,14.632251750949667,0.78431372549019607,1,70.252398073136447,1
DSNY,9,2022-12,51,0.78431372549019607,0.37254901960784315,0.019607843137254902,26,17.062674171146952,0.82499999999999996,1,69.046939952808842,1
DSNY,9,2023-01,80,0.82499999999999996,0.43037974683544306,0.037499999999999999,24,12.689039634146342,0.69999999999999996,1,71.617191012941092,1
DSNY,9,2023-02,60,0.69999999999999996,0.40000000000000002,0.016666666666666666,15,8.5438021672034345,0.47058823529411764,1,60.27799860915912,0.92105263157894735
DSNY,9,2023-03,68,0.47058823529411764,0.4925373134328358,0.014705882352941176,11,6.2702273019547325,0.25,0,41.793842548993673,0.45238095238095238
DSNY,9,2023-04,80,0.25,0.40259740259740262,0.087499999999999994,9,4.5867771849593497,0.032258064516129031,0,23.638790407333527,0.11846689895470383
DSNY,9,2023-05,62,0.032258064516129031,0.46774193548387094,0.080645161290322578,3,2.4293971269063181,0.22727272727272727,0,5.9332358250050383,0
DSNY,9,2023-06,66,0.22727272727272727,0.42424242424242425,0.12121212121212122,18,2.0370812908496734,0.45569620253164556,1,21.585473308999489,0.11846689895470383
DSNY,9,2023-07,79,0.45569620253164556,0.35526315789473684,0.075949367088607597,23,5.8402657344844844,0.33333333333333331,0,40.247283577443888,0.35869565217391303
DSNY,9,2023-08,105,0.33333333333333331,0.43269230769230771,0.057142857142857141,19,4.7771216658171936,0.13114754098360656,0,30.455633060860013,0.19
DSNY,9,2023-09,122,0.13114754098360656,0.44166666666666665,0.090163934426229511,13,4.3755385561342592,0.38388625592417064,1,14.331420104255278,0.078378378378378383
DSNY,9,2023-10,211,0.38388625592417064,0.40298507462686567,0.047393364928909949,26,4.5523333450243175,0.3493975903614458,1,34.323325521606534,0.3271604938271605
DSNY,9,2023-11,83,0.3493975903614458,0.36144578313253012,0.084337349397590355,27,3.718124294263776,0.089743589743589744,0,31.353129610377863,0.23474178403755869
DSNY,9,2023-12,78,0.089743589743589744,0.46753246753246752,0.14102564102564102,3,5.2083811047567181,0.13084112149532709,0,11.495023237017074,0.017391304347826087
DSNY,9,2024-01,107,0.13084112149532709,0.49056603773584906,0.16822429906542055,11,1.8799093948746726,0.090909090909090912,0,14.325891343227173,0.078378378378378383
DSNY,9,2024-02,99,0.090909090909090912,0.58333333333333337,0.18181818181818182,2,2.5576039523319616,0,0,11.729064922708192,0.017391304347826087
DSNY,9,2024-03,82,0,0.55555555555555558,0.14634146341463414,13,1.2405416992696923,0,0,3.9430622464191107,0
DSNY,9,2024-04,79,0,0.60256410256410253,0.21518987341772153,8,1.5158377425044092,0,0,4.5348633580197264,0
DSNY,9,2024-05,100,0,0.44791666666666669,0.089999999999999997,8,1.0534630787037036,0,0,3.0255057836387569,0
DSNY,9,2024-06,159,0,0.63636363636363635,0.15723270440251572,9,0.94781792076887006,0.023809523809523808,0,4.2893548876128955,0
DSNY,9,2024-07,126,0.023809523809523808,0.50806451612903225,0.15079365079365079,9,1.3812297912992357,0.11504424778761062,0,5.6236814185690713,0
DSNY,9,2024-08,113,0.11504424778761062,0.5982142857142857,0.061946902654867256,21,1.4046544966996699,0.026315789473684209,0,13.061918189383324,0.027397260273972601
DSNY,9,2024-09,152,0.026315789473684209,0.68840579710144922,0.078947368421052627,12,1.8808812111801241,0.037267080745341616,0,6.5175420919720999,0
DSNY,9,2024-10,161,0.037267080745341616,0.56493506493506496,0.12422360248447205,10,1.5051724750056805,0.019801980198019802,0,6.891929015176415,0
DSNY,9,2024-11,101,0.019801980198019802,0.62,0.23762376237623761,4,1.695880603149879,0.17391304347826086,0,6.3188008337817205,0
DSNY,9,2024-12,92,0.17391304347826086,0.67391304347826086,0.17391304347826086,13,2.3496622601517183,0.0091743119266055051,0,18.849966250750267,0.078378378378378383
DSNY,9,2025-01,109,0.0091743119266055051,0.67592592592592593,0.37614678899082571,7,1.8643852657004831,0.026666666666666668,0,6.512838372593051,0
DSNY,9,2025-02,75,0.026666666666666668,0.66666666666666663,0.20000000000000001,5,1.4827831890331891,0.070175438596491224,0,6.8730309563798038,0
DSNY,9,2025-03,114,0.070175438596491224,0.62831858407079644,0.25438596491228072,11,2.0046624228395062,0.19626168224299065,0,10.621949837008676,0.017391304347826087
DSNY,9,2025-04,107,0.19626168224299065,0.6132075471698113,0.16822429906542055,26,1.1674484198872785,0.11711711711711711,0,20.16222059113311,0.11846689895470383
DSNY,9,2025-05,111,0.11711711711711711,0.60360360360360366,0.16216216216216217,19,9.8765193424356568,0.059523809523809521,0,15.752983767668187,0.078378378378378383
DSNY,9,2025-06,168,0.059523809523809521,0.67073170731707321,0.18452380952380953,10,2.7532905027202346,0.18461538461538463,0,9.800317843177865,0.017391304347826087
DSNY,9,2025-07,130,0.18461538461538463,0.67441860465116277,0.16923076923076924,23,1.4599074074074074,0.044776119402985072,0,19.579438787425275,0.078378378378378383
DSNY,9,2025-08,134,0.044776119402985072,0.61940298507462688,0.27611940298507465,9,4.1976645395395398,0.037037037037037035,0,9.1553559110329115,0.017391304347826087
DSNY,9,2025-09,108,0.037037037037037035,0.56481481481481477,0.18518518518518517,7,1.3091249999999999,0.016666666666666666,0,7.0991808850746079,0
DSNY,9,2025-10,120,0.016666666666666666,0.68067226890756305,0.125,7,1.4929183063271603,0.020202020202020204,0,5.7917017384692704,0
DSNY,9,2025-11,99,0.020202020202020204,0.66666666666666663,0.16161616161616163,5,1.4047477768610195,0.10714285714285714,0,6.1453465140682857,0
DSNY,10,2022-01,73,0.38356164383561642,0.027397260273972601,0,20,3.5850480433263456,0.23999999999999999,0,31.888294953623891,0.23474178403755869
DSNY,10,2022-02,75,0.23999999999999999,0.053333333333333337,0,2,6.9687877090800479,0.52873563218390807,1,21.148173766471604,0.11846689895470383
DSNY,10,2022-03,87,0.52873563218390807,0.091954022988505746,0.022988505747126436,10,5.682894690576652,0.1276595744680851,0,44.333569916261908,0.57692307692307687
DSNY,10,2022-04,94,0.1276595744680851,0.15053763440860216,0,10,3.8595316193853431,0.40000000000000002,1,11.991124938498254,0.027397260273972601
DSNY,10,2022-05,115,0.40000000000000002,0.18260869565217391,0,38,3.4298261228182207,0.39568345323741005,1,34.133518335541098,0.3271604938271605
DSNY,10,2022-06,139,0.39568345323741005,0.19708029197080293,0.021582733812949641,57,10.417308159722221,0.7024793388429752,1,35.834948092218362,0.3271604938271605
DSNY,10,2022-07,121,0.7024793388429752,0.21487603305785125,0.0082644628099173556,31,15.312703058075082,0.56521739130434778,1,61.291268298075224,0.92105263157894735
DSNY,10,2022-08,115,0.56521739130434778,0.20000000000000001,0.026086956521739129,31,6.8880511272141707,0.43262411347517732,1,48.317886246565415,0.65714285714285714
DSNY,10,2022-09,141,0.43262411347517732,0.2608695652173913,0.0070921985815602835,29,9.6355133061383071,0.3482142857142857,1,38.553181522443786,0.35869565217391303
DSNY,10,2022-10,112,0.3482142857142857,0.30357142857142855,0.026785714285714284,23,4.6577822897049597,0.5968992248062015,1,30.862743634042186,0.23474178403755869
DSNY,10,2022-11,129,0.5968992248062015,0.26356589147286824,0,47,8.4668127204585542,0.59595959595959591,1,51.585813415499565,0.65714285714285714
DSNY,10,2022-12,99,0.59595959595959591,0.25252525252525254,0,47,15.112043467078188,0.41935483870967744,1,53.038678748985639,0.66666666666666663
DSNY,10,2023-01,124,0.41935483870967744,0.36885245901639346,0.064516129032258063,28,10.642366129241129,0.34615384615384615,1,38.547949690768526,0.35869565217391303
DSNY,10,2023-02,104,0.34615384615384615,0.27884615384615385,0,15,5.9537737416904077,0.052631578947368418,0,30.664198594827674,0.23474178403755869
DSNY,10,2023-03,76,0.052631578947368418,0.1891891891891892,0.092105263157894732,9,4.3697189758355917,0.1368421052631579,0,6.7536295619290074,0
DSNY,10,2023-04,95,0.1368421052631579,0.32978723404255317,0.063157894736842107,20,4.0053283454585538,0.27272727272727271,0,14.078661312456514,0.078378378378378383
DSNY,10,2023-05,110,0.27272727272727271,0.40366972477064222,0.036363636363636362,16,4.4796722709551657,0.072992700729927001,0,25.255435502182692,0.11846689895470383
DSNY,10,2023-06,137,0.072992700729927001,0.40000000000000002,0.036496350364963501,6,2.9803787950365335,0.1984126984126984,0,8.7956605565140062,0
DSNY,10,2023-07,126,0.1984126984126984,0.27272727272727271,0.03968253968253968,18,3.5344792681936323,0.092436974789915971,0,18.46820516663773,0.078378378378378383
DSNY,10,2023-08,119,0.092436974789915971,0.42016806722689076,0.084033613445378158,15,2.5036704045233757,0.095238095238095233,0,10.671693323974273,0.017391304347826087
DSNY,10,2023-09,105,0.095238095238095233,0.40776699029126212,0.11428571428571428,11,3.1728511510363573,0.19101123595505617,0,11.102010383913179,0.017391304347826087
DSNY,10,2023-10,178,0.19101123595505617,0.31428571428571428,0.0449438202247191,7,3.4012136879324379,0.11538461538461539,0,17.961665108401355,0.078378378378378383
DSNY,10,2023-11,130,0.11538461538461539,0.33070866141732286,0.015384615384615385,20,2.9496808721114274,0.074626865671641784,0,11.876293929658742,0.017391304347826087
DSNY,10,2023-12,134,0.074626865671641784,0.39393939393939392,0.082089552238805971,9,2.826984833971903,0.088495575221238937,0,9.1193604930284398,0.017391304347826087
DSNY,10,2024-01,113,0.088495575221238937,0.40707964601769914,0.10619469026548672,4,1.835679143126177,0.015625,0,10.125824015495999,0.017391304347826087
DSNY,10,2024-02,64,0.015625,0.5714285714285714,0.171875,3,1.0333675213675213,0.0082644628099173556,0,5.2445767544581772,0
DSNY,10,2024-03,121,0.0082644628099173556,0.42372881355932202,0.090909090909090912,8,1.1479680515644954,0,0,3.5927832630483385,0
DSNY,10,2024-04,76,0,0.38157894736842107,0.14473684210526316,4,1.1585852141203703,0,0,2.9500880204734008,0
DSNY,10,2024-05,101,0,0.42424242424242425,0.059405940594059403,6,1.3707260101010101,0.015503875968992248,0,2.8085190421074726,0
DSNY,10,2024-06,129,0.015503875968992248,0.43307086614173229,0.069767441860465115,11,1.3146012544802868,0.058823529411764705,0,4.1844830753631079,0
DSNY,10,2024-07,136,0.058823529411764705,0.35820895522388058,0.11764705882352941,10,1.866246536226007,0.035398230088495575,0,7.6359528970595951,0
DSNY,10,2024-08,113,0.035398230088495575,0.4017857142857143,0.097345132743362831,9,1.8192912402534112,0.15094339622641509,0,5.8565037531773099,0
DSNY,10,2024-09,106,0.15094339622641509,0.41747572815533979,0.084905660377358486,4,2.5726718385051721,0.14678899082568808,0,15.242759992599593,0.078378378378378383
DSNY,10,2024-10,109,0.14678899082568808,0.5,0.11009174311926606,10,2.1290825017979143,0.069444444444444448,0,15.406970494831368,0.078378378378378383
DSNY,10,2024-11,72,0.069444444444444448,0.3888888888888889,0.097222222222222224,3,2.7697187060478199,0.16981132075471697,0,8.6778417548248186,0
